	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
TSHZ3	-0.32465547632577807		0.965066479236	0.0349335207638	0.0349335207638	1.0	0.226689471684	0.226689471684
RAB43	-0.32462554986053266		0.965028993147	0.0349710068529	0.0349710068529	1.0	0.226790733004	0.226790733004
SRRT	-0.32462253654631534		0.965024307386	0.0349756926141	0.0349756926141	1.0	0.226790733004	0.226790733004
AGMAT	-0.3245734065405613		0.964937620805	0.0350623791952	0.0350623791952	1.0	0.227180265655	0.227180265655
ABCC13	-0.32457325950971416		0.964937620805	0.0350623791952	0.0350623791952	1.0	0.227180265655	0.227180265655
ARPC2	-0.32453066534400576		0.964872020149	0.0351279798512	0.0351279798512	1.0	0.227518968134	0.227518968134
XPNPEP1	-0.32451830375134905		0.964841562701	0.0351584372987	0.0351584372987	1.0	0.227629882442	0.227629882442
STAM2	-0.3244869029314984		0.964782990687	0.035217009313	0.035217009313	1.0	0.227922668688	0.227922668688
ZNF627	-0.32443842796174543		0.964697475546	0.0353025244538	0.0353025244538	1.0	0.228371212121	0.228371212121
IP6K2	-0.32443384061829045		0.964686932584	0.0353130674164	0.0353130674164	1.0	0.228371212121	0.228371212121
PPME1	-0.32439229494446387		0.964602588883	0.035397411117	0.035397411117	1.0	0.228829988641	0.228829988641
CDC16	-0.324377811596987		0.964580331518	0.0354196684824	0.0354196684824	1.0	0.228887206662	0.228887206662
ZNF467	-0.3243380997009954		0.9645100451	0.0354899548995	0.0354899548995	1.0	0.229254634885	0.229254634885
IER3	-0.3243168993637463		0.964484273414	0.0355157265858	0.0355157265858	1.0	0.229308128544	0.229308128544
VDAC2	-0.324306242260053		0.964474901892	0.0355250981081	0.0355250981081	1.0	0.229308128544	0.229308128544
APRT	-0.3242761009515691		0.964430387161	0.035569612839	0.035569612839	1.0	0.229508692366	0.229508692366
AWAT1	-0.3242654046986208		0.964408129796	0.0355918702044	0.0355918702044	1.0	0.229532075472	0.229532075472
ODF2	-0.32425918733545805		0.964395243952	0.0356047560476	0.0356047560476	1.0	0.229532075472	0.229532075472
GGTLC1	-0.32425328895171174		0.964375329468	0.0356246705324	0.0356246705324	1.0	0.229532075472	0.229532075472
NEB	-0.32425130420882425		0.964372986587	0.035627013413	0.035627013413	1.0	0.229532075472	0.229532075472
CSF1	-0.3241960091846104		0.964279271364	0.0357207286359	0.0357207286359	1.0	0.229932177845	0.229932177845
ACRV1	-0.32419415209008445		0.964275757043	0.0357242429567	0.0357242429567	1.0	0.229932177845	0.229932177845
DOCK1	-0.32418818488159784		0.964258185439	0.035741814561	0.035741814561	1.0	0.229932177845	0.229932177845
CST6	-0.3241878106259352		0.964257013999	0.0357429860013	0.0357429860013	1.0	0.229932177845	0.229932177845
HIPK2	-0.3241483975716114		0.964185556141	0.0358144438587	0.0358144438587	1.0	0.230293674699	0.230293674699
CXCR5	-0.32413958216928507		0.964173841738	0.0358261582616	0.0358261582616	1.0	0.230293674699	0.230293674699
HMGA1	-0.32409833029569746		0.964102383881	0.035897616119	0.035897616119	1.0	0.230666164848	0.230666164848
PRDM11	-0.3240350479014536		0.964002811457	0.0359971885433	0.0359971885433	1.0	0.231147047762	0.231147047762
EPHA6	-0.32403277480145115		0.964000468576	0.0359995314239	0.0359995314239	1.0	0.231147047762	0.231147047762
PFN4	-0.32402074835150324		0.963979382651	0.036020617349	0.036020617349	1.0	0.231195488722	0.231195488722
PAK2	-0.32399799405375573		0.963930182159	0.036069817841	0.036069817841	1.0	0.231424276588	0.231424276588
RPL35A	-0.3239756016744879		0.96389386751	0.0361061324899	0.0361061324899	1.0	0.231539039039	0.231539039039
MED9	-0.3239684967689168		0.963883324548	0.0361166754525	0.0361166754525	1.0	0.231539039039	0.231539039039
KLF17	-0.3239629860573826		0.963871610145	0.0361283898553	0.0361283898553	1.0	0.231539039039	0.231539039039
DPH3	-0.32391680321614		0.963789609325	0.0362103906753	0.0362103906753	1.0	0.231957989497	0.231957989497
ZNF711	-0.3239116214172077		0.963779066362	0.0362209336379	0.0362209336379	1.0	0.231957989497	0.231957989497
HBG2	-0.3239064253932736		0.963763837638	0.0362361623616	0.0362361623616	1.0	0.231968503937	0.231968503937
SP6	-0.3238778684201219		0.963708779945	0.0362912200551	0.0362912200551	1.0	0.232233883058	0.232233883058
FAM63B	-0.3238182832874936		0.96360686464	0.0363931353599	0.0363931353599	1.0	0.232669412205	0.232669412205
RNPS1	-0.3238161827954564		0.963603350319	0.0363966496808	0.0363966496808	1.0	0.232669412205	0.232669412205
KCTD3	-0.32381017079494684		0.963599835998	0.0364001640016	0.0364001640016	1.0	0.232669412205	0.232669412205
PRX	-0.3238040845120306		0.963582264394	0.0364177356059	0.0364177356059	1.0	0.232694610778	0.232694610778
WFIKKN2	-0.3237551916507102		0.963503777895	0.0364962221051	0.0364962221051	1.0	0.233108866442	0.233108866442
MROH2B	-0.32372060341320247		0.963455748843	0.0365442511568	0.0365442511568	1.0	0.233278504673	0.233278504673
WBP11	-0.32371933230790956		0.963449891642	0.0365501083582	0.0365501083582	1.0	0.233278504673	0.233278504673
G3BP2	-0.32371195965590444		0.963434662918	0.0365653370819	0.0365653370819	1.0	0.233288490284	0.233288490284
FOXI2	-0.32367660666808945		0.963379605225	0.0366203947754	0.0366203947754	1.0	0.233410447761	0.233410447761
PLA1A	-0.3236760134752622		0.963378433784	0.0366215662157	0.0366215662157	1.0	0.233410447761	0.233410447761
NDUFA7	-0.3236743341081821		0.963373748023	0.0366262519768	0.0366262519768	1.0	0.233410447761	0.233410447761
KDELR2	-0.3236671812796598		0.96336086218	0.0366391378199	0.0366391378199	1.0	0.233410447761	0.233410447761
CAPS	-0.32365422822028517		0.963324547531	0.0366754524688	0.0366754524688	1.0	0.23355464379	0.23355464379
ST6GALNAC3	-0.32363975787910493		0.963295261524	0.036704738476	0.036704738476	1.0	0.23365398956	0.23365398956
SENP2	-0.32362373568911845		0.963274175599	0.0367258244011	0.0367258244011	1.0	0.23370108088	0.23370108088
PRDX6	-0.32358020722069675		0.963189831898	0.0368101681017	0.0368101681017	1.0	0.234134722739	0.234134722739
GNMT	-0.32357026851180726		0.963173431734	0.0368265682657	0.0368265682657	1.0	0.234134722739	0.234134722739
RAD9B	-0.32356035132021344		0.96315468869	0.0368453113103	0.0368453113103	1.0	0.234134722739	0.234134722739
XAGE2	-0.32355704553238873		0.963151174369	0.0368488256311	0.0368488256311	1.0	0.234134722739	0.234134722739
OR10A5	-0.3235391859568933		0.96311368828	0.0368863117203	0.0368863117203	1.0	0.234285714286	0.234285714286
DR1	-0.32352373608043883		0.963083230832	0.0369167691677	0.0369167691677	1.0	0.234391967274	0.234391967274
DCTN1	-0.32348746572439085		0.963018801617	0.0369811983834	0.0369811983834	1.0	0.234678558157	0.234678558157
ITGB2	-0.32348223749698063		0.963010601535	0.0369893984654	0.0369893984654	1.0	0.234678558157	0.234678558157
CISH	-0.3234695713479898		0.962981315527	0.0370186844726	0.0370186844726	1.0	0.234777117385	0.234777117385
PFN1	-0.32342684195156596		0.962888771745	0.0371112282551	0.0371112282551	1.0	0.235276643149	0.235276643149
APOBEC3B	-0.323410206561915		0.962872371581	0.0371276284191	0.0371276284191	1.0	0.235293244246	0.235293244246
GUCA1B	-0.3233963412834488		0.962843085574	0.0371569144263	0.0371569144263	1.0	0.235335558027	0.235335558027
DDX23	-0.32339352574408037		0.962837228372	0.0371627716277	0.0371627716277	1.0	0.235335558027	0.235335558027
RBMXL2	-0.32338717914103043		0.962824342529	0.0371756574709	0.0371756574709	1.0	0.235335558027	0.235335558027
GTF3C5	-0.323373076107489		0.962789199321	0.0372108006794	0.0372108006794	1.0	0.235470719051	0.235470719051
AQP7P1	-0.32333366267401986		0.962711884262	0.0372881157383	0.0372881157383	1.0	0.235872545387	0.235872545387
HTR6	-0.3233151594576321		0.962668540971	0.0373314590289	0.0373314590289	1.0	0.236031099593	0.236031099593
RAB4B-EGLN2	-0.323306547537538		0.962659169449	0.0373408305512	0.0373408305512	1.0	0.236031099593	0.236031099593
EIF4B	-0.3232779580788262		0.962606454636	0.037393545364	0.037393545364	1.0	0.236128082444	0.236128082444
FCER2	-0.3232658261811599		0.962584197271	0.0374158027295	0.0374158027295	1.0	0.236128082444	0.236128082444
IFNA5	-0.32326075968004303		0.96258185439	0.03741814561	0.03741814561	1.0	0.236128082444	0.236128082444
ZNF484	-0.32325629408893736		0.962578340069	0.0374216599309	0.0374216599309	1.0	0.236128082444	0.236128082444
KIAA0196	-0.3232491122262426		0.962568968547	0.0374310314532	0.0374310314532	1.0	0.236128082444	0.236128082444
TRPV6	-0.3232358850508156		0.96254085398	0.03745914602	0.03745914602	1.0	0.236128082444	0.236128082444
CDC42EP4	-0.3232342747096755		0.962538511099	0.0374614889006	0.0374614889006	1.0	0.236128082444	0.236128082444
GLRA1	-0.32322841379105705		0.962524453816	0.037475546184	0.037475546184	1.0	0.236128082444	0.236128082444
PSMD14	-0.32322246282381717		0.962508053652	0.037491946348	0.037491946348	1.0	0.236128082444	0.236128082444
C2orf73	-0.3232199819072259		0.962502196451	0.0374978035495	0.0374978035495	1.0	0.236128082444	0.236128082444
CYP2B6	-0.3232037608275836		0.962475253324	0.037524746676	0.037524746676	1.0	0.236128082444	0.236128082444
SERPINI2	-0.3231943042773555		0.96245768172	0.0375423182803	0.0375423182803	1.0	0.236128082444	0.236128082444
ADCK3	-0.32318532685862106		0.962451824518	0.0375481754818	0.0375481754818	1.0	0.236128082444	0.236128082444
LANCL2	-0.3231797455232122		0.962434252914	0.037565747086	0.037565747086	1.0	0.236128082444	0.236128082444
LHX2	-0.3231722683107856		0.962424881392	0.0375751186083	0.0375751186083	1.0	0.236128082444	0.236128082444
ZMAT3	-0.32316803012816175		0.962422538511	0.0375774614889	0.0375774614889	1.0	0.236128082444	0.236128082444
LY96	-0.32315059180348604		0.962385052422	0.037614947578	0.037614947578	1.0	0.236276674025	0.236276674025
TRH	-0.3231191836722585		0.962331166169	0.0376688338312	0.0376688338312	1.0	0.236470588235	0.236470588235
ALOX15B	-0.3231174662910322		0.962326480408	0.0376735195923	0.0376735195923	1.0	0.236470588235	0.236470588235
TFAP2B	-0.32310277930977394		0.96229485152	0.0377051484801	0.0377051484801	1.0	0.23658213892	0.23658213892
MLX	-0.32308233862684693		0.962250336789	0.0377496632109	0.0377496632109	1.0	0.236774430566	0.236774430566
CTNNA2	-0.3230563154722381		0.962198793417	0.0378012065835	0.0378012065835	1.0	0.236953010279	0.236953010279
NSMCE4A	-0.3230543794596429		0.962194107655	0.0378058923446	0.0378058923446	1.0	0.236953010279	0.236953010279
MCM3	-0.3230370599101017		0.962156621566	0.0378433784338	0.0378433784338	1.0	0.237100917431	0.237100917431
FCGBP	-0.32301259526528114		0.962116792596	0.0378832074035	0.0378832074035	1.0	0.237263389582	0.237263389582
ARID1A	-0.3229260913951199		0.961977391202	0.0380226087975	0.0380226087975	1.0	0.238049138247	0.238049138247
NFIC	-0.32289828252923924		0.961930533591	0.0380694664089	0.0380694664089	1.0	0.238255131965	0.238255131965
CCDC63	-0.32286909602469777		0.961891876062	0.0381081239384	0.0381081239384	1.0	0.238409673873	0.238409673873
MCHR2	-0.32285471027494317		0.961868447256	0.0381315527441	0.0381315527441	1.0	0.238410838521	0.238410838521
XPC	-0.32285298041630184		0.961863761495	0.0381362385052	0.0381362385052	1.0	0.238410838521	0.238410838521
GGH	-0.32284407084147776		0.96184618989	0.0381538101095	0.0381538101095	1.0	0.238419319429	0.238419319429
PROZ	-0.3228376430832596		0.961834475488	0.0381655245124	0.0381655245124	1.0	0.238419319429	0.238419319429
CNIH2	-0.32279681258322096		0.961758331869	0.038241668131	0.038241668131	1.0	0.238713920351	0.238713920351
CHPT1	-0.3227823805751805		0.961734903063	0.0382650969367	0.0382650969367	1.0	0.238713920351	0.238713920351
ICAM5	-0.32277877821218603		0.961732560183	0.0382674398173	0.0382674398173	1.0	0.238713920351	0.238713920351
AGTPBP1	-0.32277783165126855		0.961731388742	0.0382686112575	0.0382686112575	1.0	0.238713920351	0.238713920351
ACOX1	-0.3227552108380162		0.961691559773	0.0383084402273	0.0383084402273	1.0	0.238875091308	0.238875091308
ZNF276	-0.3227082043029692		0.961601358871	0.0383986411293	0.0383986411293	1.0	0.239211966436	0.239211966436
STAG1	-0.322707756971817		0.96160018743	0.0383998125696	0.0383998125696	1.0	0.239211966436	0.239211966436
RSPH1	-0.32270557215294315		0.961595501669	0.0384044983307	0.0384044983307	1.0	0.239211966436	0.239211966436
CFL1	-0.32263958168035883		0.96147601476	0.0385239852399	0.0385239852399	1.0	0.239795843966	0.239795843966
HIST1H2BL	-0.32263492715938535		0.96147367188	0.0385263281204	0.0385263281204	1.0	0.239795843966	0.239795843966
SYT9	-0.32259167486841467		0.961378785216	0.0386212147836	0.0386212147836	1.0	0.240298833819	0.240298833819
PEBP1	-0.32255898767548885		0.96131201312	0.0386879868799	0.0386879868799	1.0	0.240626593807	0.240626593807
THOP1	-0.3225459070177951		0.961287412874	0.0387125871259	0.0387125871259	1.0	0.240640698944	0.240640698944
RSPO3	-0.32254290498409854		0.961281555673	0.0387184443273	0.0387184443273	1.0	0.240640698944	0.240640698944
ZMAT2	-0.322531665244869		0.961261641188	0.0387383588122	0.0387383588122	1.0	0.240676855895	0.240676855895
HIST1H2BF	-0.3225010943388223		0.961206583494	0.0387934165056	0.0387934165056	1.0	0.24088	0.24088
TSKU	-0.3224972360935504		0.961200726293	0.038799273707	0.038799273707	1.0	0.24088	0.24088
RRP36	-0.3224612920421524		0.961122239794	0.0388777602062	0.0388777602062	1.0	0.241279534715	0.241279534715
NOTCH4	-0.32245004425907864		0.96110701107	0.0388929889299	0.0388929889299	1.0	0.241286337209	0.241286337209
PDGFC	-0.32241797323391735		0.961037896093	0.0389621039068	0.0389621039068	1.0	0.241509981851	0.241509981851
HES2	-0.3224153807196685		0.961034381772	0.0389656182276	0.0389656182276	1.0	0.241509981851	0.241509981851
PRMT9	-0.322413035230224		0.961028524571	0.038971475429	0.038971475429	1.0	0.241509981851	0.241509981851
EREG	-0.32240270261554627		0.961002752885	0.0389972471153	0.0389972471153	1.0	0.241516140733	0.241516140733
POLR1E	-0.3224010928616347		0.960999238564	0.0390007614362	0.0390007614362	1.0	0.241516140733	0.241516140733
DPPA2	-0.32238870112886425		0.960971123997	0.039028876003	0.039028876003	1.0	0.241602610587	0.241602610587
TMPRSS6	-0.3223692533080896		0.960934809348	0.0390651906519	0.0390651906519	1.0	0.24169442433	0.24169442433
JMJD4	-0.3223624899679956		0.960917237744	0.0390827622562	0.0390827622562	1.0	0.24169442433	0.24169442433
PPP1R2P3	-0.3223574090682912		0.960909037662	0.0390909623382	0.0390909623382	1.0	0.24169442433	0.24169442433
RASSF9	-0.32235569236604034		0.96089966614	0.0391003338605	0.0391003338605	1.0	0.24169442433	0.24169442433
NOP58	-0.32231260499557646		0.960830551163	0.0391694488373	0.0391694488373	1.0	0.242034020992	0.242034020992
CCDC155	-0.32227107925860876		0.960750893223	0.0392491067768	0.0392491067768	1.0	0.242438494935	0.242438494935
B4GALT3	-0.3222542035560651		0.960720435776	0.0392795642242	0.0392795642242	1.0	0.242538878843	0.242538878843
SAA2	-0.3221121670620291		0.960494347801	0.0395056521994	0.0395056521994	1.0	0.243846710051	0.243846710051
PDE3A	-0.32209061619537394		0.960466233234	0.0395337667662	0.0395337667662	1.0	0.243916184971	0.243916184971
PER3	-0.3220803576746705		0.960454518831	0.0395454811691	0.0395454811691	1.0	0.243916184971	0.243916184971
PTTG3P	-0.3220668164035836		0.960429918585	0.0395700814151	0.0395700814151	1.0	0.243979776092	0.243979776092
SLC1A3	-0.32205727699858877		0.960412346981	0.0395876530194	0.0395876530194	1.0	0.244	0.244
SECISBP2L	-0.32204138115800107		0.960381889533	0.0396181104668	0.0396181104668	1.0	0.244099603031	0.244099603031
TRMU	-0.32203035301870486		0.960359632168	0.0396403678322	0.0396403678322	1.0	0.244148629149	0.244148629149
NCS1	-0.3219778665989152		0.960248345341	0.0397516546594	0.0397516546594	1.0	0.244681310767	0.244681310767
METTL4	-0.3219659963932892		0.960233116617	0.0397668833831	0.0397668833831	1.0	0.244681310767	0.244681310767
CRLF3	-0.32195240499448124		0.960212030692	0.0397879693083	0.0397879693083	1.0	0.244681310767	0.244681310767
SLC6A10P	-0.3219504258426036		0.960208516371	0.0397914836291	0.0397914836291	1.0	0.244681310767	0.244681310767
TRADD	-0.3219463668950957		0.960201487729	0.0397985122708	0.0397985122708	1.0	0.244681310767	0.244681310767
JADE1	-0.32193624291875794		0.960179230364	0.0398207696363	0.0398207696363	1.0	0.244730021598	0.244730021598
FCHO2	-0.3219205982004967		0.960156972998	0.0398430270017	0.0398430270017	1.0	0.244778697373	0.244778697373
IL10RB	-0.3219120585335574		0.960132372752	0.0398676272477	0.0398676272477	1.0	0.244841726619	0.244841726619
WDR44	-0.3218850020459596		0.960084343701	0.0399156562994	0.0399156562994	1.0	0.245048543689	0.245048543689
GH2	-0.3218768021014376		0.960065600656	0.039934399344	0.039934399344	1.0	0.245075485262	0.245075485262
SPP2	-0.32185659695374746		0.960033971768	0.0399660282317	0.0399660282317	1.0	0.245143678161	0.245143678161
TIRAP	-0.3218516303792832		0.960025771686	0.0399742283137	0.0399742283137	1.0	0.245143678161	0.245143678161
SLC6A8	-0.3218372802934254		0.959984771276	0.0400152287237	0.0400152287237	1.0	0.245269203159	0.245269203159
PTPN1	-0.3218280006161625		0.959976571194	0.0400234288057	0.0400234288057	1.0	0.245269203159	0.245269203159
TMEM39A	-0.32178270904167805		0.959887541733	0.0401124582674	0.0401124582674	1.0	0.245726587729	0.245726587729
NDRG1	-0.3217402302641835		0.959800855151	0.0401991448486	0.0401991448486	1.0	0.245895415473	0.245895415473
MTSS1	-0.32173493742092785		0.959791483629	0.0402085163709	0.0402085163709	1.0	0.245895415473	0.245895415473
ACTR8	-0.3217338567862627		0.959790312189	0.0402096878112	0.0402096878112	1.0	0.245895415473	0.245895415473
RPP30	-0.3217329403256804		0.959789140749	0.0402108592514	0.0402108592514	1.0	0.245895415473	0.245895415473
THRB	-0.3217309740192185		0.959787969308	0.0402120306917	0.0402120306917	1.0	0.245895415473	0.245895415473
PEX26	-0.3217173817817698		0.959758683301	0.0402413166989	0.0402413166989	1.0	0.245919828203	0.245919828203
TEAD2	-0.3217164641959862		0.95975516898	0.0402448310197	0.0402448310197	1.0	0.245919828203	0.245919828203
EFCAB14	-0.3216513627372524		0.959633339191	0.0403666608095	0.0403666608095	1.0	0.246516613076	0.246516613076
TKTL2	-0.3216406916214946		0.959608738945	0.0403912610555	0.0403912610555	1.0	0.246516613076	0.246516613076
YBX2	-0.3216365869867197		0.959595853101	0.0404041468986	0.0404041468986	1.0	0.246516613076	0.246516613076
BNIP3L	-0.3216304199879014		0.959586481579	0.0404135184209	0.0404135184209	1.0	0.246516613076	0.246516613076
TNF	-0.3216289887684508		0.959585310139	0.0404146898612	0.0404146898612	1.0	0.246516613076	0.246516613076
SLC12A4	-0.3215649367822462		0.959475194752	0.0405248052481	0.0405248052481	1.0	0.2471	0.2471
RBKS	-0.32155818891313875		0.959458794588	0.0405412054121	0.0405412054121	1.0	0.247111745805	0.247111745805
ALPK1	-0.32153242228375695		0.959401394014	0.0405986059861	0.0405986059861	1.0	0.247373304782	0.247373304782
RCSD1	-0.3214938008827778		0.959312364552	0.0406876354478	0.0406876354478	1.0	0.247746077033	0.247746077033
NCBP2	-0.3214926969563593		0.959311193112	0.0406888068881	0.0406888068881	1.0	0.247746077033	0.247746077033
CCNB2	-0.3214530346994833		0.959242078135	0.0407579218649	0.0407579218649	1.0	0.248001425009	0.248001425009
PUF60	-0.32145186768644557		0.959239735254	0.0407602647455	0.0407602647455	1.0	0.248001425009	0.248001425009
PCDH12	-0.32144125275799385		0.959225677971	0.0407743220289	0.0407743220289	1.0	0.248001425009	0.248001425009
NACAP1	-0.321426418346883		0.959206934926	0.0407930650735	0.0407930650735	1.0	0.248027065527	0.248027065527
TNNI3K	-0.3213979094780524		0.959143677151	0.0408563228489	0.0408563228489	1.0	0.248100995733	0.248100995733
DYNC1LI2	-0.32139566966832966		0.959142505711	0.0408574942892	0.0408574942892	1.0	0.248100995733	0.248100995733
CCNH	-0.32139344532319536		0.959136648509	0.0408633514907	0.0408633514907	1.0	0.248100995733	0.248100995733
F5	-0.32139241701328963		0.959136648509	0.0408633514907	0.0408633514907	1.0	0.248100995733	0.248100995733
HIST2H2AC	-0.321358406451454		0.95905699057	0.0409430094301	0.0409430094301	1.0	0.248486140725	0.248486140725
ZFYVE26	-0.3213476431871251		0.959044104727	0.0409558952732	0.0409558952732	1.0	0.248486140725	0.248486140725
METTL20	-0.3213073864784474		0.958978504071	0.0410214959292	0.0410214959292	1.0	0.248701206529	0.248701206529
MED13	-0.32129873927669556		0.958962103907	0.0410378960932	0.0410378960932	1.0	0.248701206529	0.248701206529
RSBN1L	-0.32129525135673637		0.958958589586	0.0410414104141	0.0410414104141	1.0	0.248701206529	0.248701206529
SCYL3	-0.3212906191776435		0.958950389504	0.0410496104961	0.0410496104961	1.0	0.248701206529	0.248701206529
PCDHB3	-0.32127872308513006		0.958929303579	0.0410706964212	0.0410706964212	1.0	0.248740688187	0.248740688187
DUSP23	-0.32126522928676754		0.958909389094	0.0410906109061	0.0410906109061	1.0	0.248773049645	0.248773049645
IGFBP6	-0.32125283491680584		0.958888303169	0.0411116968313	0.0411116968313	1.0	0.248812477845	0.248812477845
DNAJC17	-0.321227651796012		0.958830902595	0.0411690974053	0.0411690974053	1.0	0.249071580439	0.249071580439
PNLIPRP2	-0.32120074613298644		0.958793416506	0.0412065834944	0.0412065834944	1.0	0.249121813031	0.249121813031
COL6A1	-0.3211998563675186		0.958793416506	0.0412065834944	0.0412065834944	1.0	0.249121813031	0.249121813031
NPL	-0.3211795627719231		0.958754758976	0.0412452410238	0.0412452410238	1.0	0.249221514508	0.249221514508
EGR4	-0.3211748339650906		0.958747730334	0.0412522696656	0.0412522696656	1.0	0.249221514508	0.249221514508
S1PR2	-0.32116344031815935		0.95873133017	0.0412686698296	0.0412686698296	1.0	0.249232401839	0.249232401839
GEMIN5	-0.32115863539917616		0.958716101447	0.0412838985533	0.0412838985533	1.0	0.249236209335	0.249236209335
TFF2	-0.3211325393119502		0.958654015112	0.0413459848884	0.0413459848884	1.0	0.249522799576	0.249522799576
USP33	-0.3211054470574214		0.958590757336	0.0414092426639	0.0414092426639	1.0	0.249752999294	0.249752999294
RIOK2	-0.32109795845954825		0.958579042933	0.0414209570667	0.0414209570667	1.0	0.249752999294	0.249752999294
ABCC3	-0.32108998360022717		0.958570842851	0.0414291571487	0.0414291571487	1.0	0.249752999294	0.249752999294
PCNXL2	-0.32108410947407495		0.958556785568	0.0414432144321	0.0414432144321	1.0	0.249752999294	0.249752999294
CDHR2	-0.3210784033456442		0.958542728284	0.0414572717156	0.0414572717156	1.0	0.249752999294	0.249752999294
ISCA1	-0.3210611887884463		0.958501727874	0.0414982721256	0.0414982721256	1.0	0.24985190409	0.24985190409
MB21D1	-0.3210566190762397		0.958497042113	0.0415029578867	0.0415029578867	1.0	0.24985190409	0.24985190409
UBE2D2	-0.32103035481150305		0.958439641539	0.0415603584607	0.0415603584607	1.0	0.250109270356	0.250109270356
TOMM22	-0.3210148865547749		0.958397469689	0.041602530311	0.041602530311	1.0	0.250274841438	0.250274841438
VPS26B	-0.3210017498940516		0.958367012242	0.0416329877584	0.0416329877584	1.0	0.250366197183	0.250366197183
KDM4B	-0.32099664807579814		0.958352954958	0.0416470450419	0.0416470450419	1.0	0.250366197183	0.250366197183
KCNK16	-0.3209766441240116		0.958311954548	0.0416880454519	0.0416880454519	1.0	0.250443349754	0.250443349754
COX7A1	-0.32097470352448765		0.958310783108	0.0416892168922	0.0416892168922	1.0	0.250443349754	0.250443349754
PPIAL4B	-0.3209394320076699		0.958247525332	0.0417524746676	0.0417524746676	1.0	0.250735138938	0.250735138938
SLC35A2	-0.32093313911649435		0.958231125168	0.0417688748316	0.0417688748316	1.0	0.250745428973	0.250745428973
CHD4	-0.32091768914637575		0.958206524922	0.0417934750776	0.0417934750776	1.0	0.250804920914	0.250804920914
RASL11B	-0.3208417691348728		0.958051894805	0.0419481051953	0.0419481051953	1.0	0.251644413212	0.251644413212
HDAC3	-0.32081663578654873		0.957998008552	0.0420019914485	0.0420019914485	1.0	0.251645036829	0.251645036829
ZNF764	-0.32081638417192593		0.957998008552	0.0420019914485	0.0420019914485	1.0	0.251645036829	0.251645036829
COL2A1	-0.32081605705594973		0.957998008552	0.0420019914485	0.0420019914485	1.0	0.251645036829	0.251645036829
ADAM20	-0.3208134297575597		0.95799097991	0.0420090200902	0.0420090200902	1.0	0.251645036829	0.251645036829
ITFG2	-0.32080737846317287		0.957978094067	0.0420219059333	0.0420219059333	1.0	0.251645036829	0.251645036829
LRRC37BP1	-0.32076488484948346		0.957894921806	0.0421050781936	0.0421050781936	1.0	0.252054698457	0.252054698457
SLC25A40	-0.32073623260733347		0.957824635389	0.0421753646108	0.0421753646108	1.0	0.252350262697	0.252350262697
MASP2	-0.3207290130246026		0.957808235225	0.0421917647748	0.0421917647748	1.0	0.252350262697	0.252350262697
UQCRB	-0.32072324046847356		0.957801206583	0.0421987934165	0.0421987934165	1.0	0.252350262697	0.252350262697
EDA2R	-0.32067456482396806		0.957716862883	0.0422831371171	0.0422831371171	1.0	0.252766106443	0.252766106443
NAGPA	-0.32066373722930863		0.957691091197	0.0423089088034	0.0423089088034	1.0	0.252831641582	0.252831641582
EFEMP2	-0.32061557207080044		0.957595033093	0.0424049669068	0.0424049669068	1.0	0.253317004899	0.253317004899
LYZL4	-0.3205977668703033		0.957545832601	0.0424541673988	0.0424541673988	1.0	0.253461538462	0.253461538462
HIST1H3D	-0.3205963461415902		0.95754114684	0.04245885316	0.04245885316	1.0	0.253461538462	0.253461538462
REPIN1	-0.3205614343201544		0.95746031746	0.0425396825397	0.0425396825397	1.0	0.253855295351	0.253855295351
NDUFA1	-0.32054857130916237		0.957433374334	0.0425666256663	0.0425666256663	1.0	0.25392732355	0.25392732355
DKK2	-0.3205356240118176		0.957409945528	0.042590054472	0.042590054472	1.0	0.253978344394	0.253978344394
CYP7A1	-0.32046877301550075		0.957270544134	0.042729455866	0.042729455866	1.0	0.254720670391	0.254720670391
SLC41A1	-0.32045326828759624		0.957231886605	0.0427681133954	0.0427681133954	1.0	0.254862129145	0.254862129145
CDC37L1	-0.3204384650850092		0.957192057635	0.0428079423651	0.0428079423651	1.0	0.254881450488	0.254881450488
ACAD11	-0.32043818577762545		0.957192057635	0.0428079423651	0.0428079423651	1.0	0.254881450488	0.254881450488
AGBL2	-0.3204342745725602		0.957183857553	0.0428161424471	0.0428161424471	1.0	0.254881450488	0.254881450488
ITIH1	-0.3204102275528273		0.957153400105	0.0428465998946	0.0428465998946	1.0	0.254973858487	0.254973858487
GSC2	-0.3203831442544249		0.95709014233	0.04290985767	0.04290985767	1.0	0.255193312435	0.255193312435
VPS41	-0.3203820933183561		0.957086628009	0.0429133719909	0.0429133719909	1.0	0.255193312435	0.255193312435
NKAIN1	-0.32034880573916286		0.957024541674	0.042975458326	0.042975458326	1.0	0.255473537604	0.255473537604
YIPF5	-0.32032025797774333		0.956956598137	0.0430434018626	0.0430434018626	1.0	0.255788374521	0.255788374521
ELL	-0.3202774596788968		0.956858197153	0.0431418028466	0.0431418028466	1.0	0.256283924843	0.256283924843
GSX1	-0.320270759190282		0.956839454109	0.0431605458912	0.0431605458912	1.0	0.256306086957	0.256306086957
TMEM204	-0.32024947123188857		0.956800796579	0.0431992034206	0.0431992034206	1.0	0.256364268335	0.256364268335
